Date,Open ,High ,Low ,Close ,Prev. Close,SMA_20,EMA_20,RSI_14,EMA_12,EMA_26,MACD,Signal_Line,BB_Upper,BB_Lower
07-08-2017,11.39,12.0025,10.64,11.895,12.77,13.4035,13.34600233,49.25,13.43306206,13.24142476,0.1916373,0.401585824,15.42695809,11.38004191
04-08-2017,11.6425,11.745,10.745,11.39,11.895,13.328625,13.1597164,39.76,13.11874482,13.10428219,0.014462634,0.324161186,15.53503282,11.12221718
03-08-2017,11.9425,12.2325,11.2075,11.6425,11.39,13.2525,13.0152196,41.83,12.89163023,12.99600203,-0.104371792,0.23845459,15.58417943,10.92082057
02-08-2017,11.9075,12.1725,10.9225,11.9425,11.6425,13.265875,12.91305582,44.07,12.7456102,12.91796484,-0.172354641,0.156292744,15.5622556,10.9694944
01-08-2017,11.9,12.3925,11.5875,11.9075,11.9425,13.263625,12.8172886,41.76,12.61667017,12.84311559,-0.226445424,0.079745111,15.56550551,10.96174449
31-07-2017,11.1375,12.0325,11.1375,11.9,11.9075,13.21425,12.72992778,33.45,12.50641322,12.77325518,-0.266841959,0.010427697,15.59123842,10.83726158
28-07-2017,11.2175,12.015,10.9825,11.1375,11.9,13.094,12.57826799,25.44,12.29581119,12.65208813,-0.356276942,-0.062913231,15.63850047,10.54949953
27-07-2017,11.17,11.915,10.81,11.2175,11.1375,13.022875,12.44867104,23.4,12.12991716,12.54582234,-0.415905183,-0.133511622,15.69703019,10.34871981
26-07-2017,10.9125,11.775,10.9075,11.17,11.2175,12.95275,12.32689285,25.23,11.98223759,12.44390957,-0.46167198,-0.199143693,15.74747101,10.15802899
25-07-2017,11.3125,11.5125,10.235,10.9125,11.17,12.83925,12.19218877,25.45,11.81766258,12.33047183,-0.512809248,-0.261876804,15.77548107,9.90301893
24-07-2017,11.085,11.795,10.3575,11.3125,10.9125,12.699625,12.10840889,22.72,11.73994526,12.25506651,-0.515121248,-0.312525693,15.64798194,9.751268065
21-07-2017,11.315,11.715,9.0075,11.085,11.3125,12.513125,12.01094137,17.36,11.63918445,12.16839491,-0.529210464,-0.355862647,15.36849477,9.657755232
20-07-2017,11.255,11.5675,10.37,11.315,11.085,12.350375,11.94466124,21.59,11.58930992,12.10518048,-0.515870556,-0.387864229,15.08041899,9.620331008
19-07-2017,11.49,11.685,9.0775,11.255,11.315,12.196125,11.87897922,27.08,11.53787762,12.04220414,-0.50432652,-0.411156687,14.79846376,9.593786237
